cod,message,cnt,list__dt,list__main__temp,list__main__feels_like,list__main__temp_min,list__main__temp_max,list__main__pressure,list__main__sea_level,list__main__grnd_level,list__main__humidity,list__main__temp_kf,list__weather__id,list__weather__main,list__weather__description,list__weather__icon,list__clouds__all,list__wind__speed,list__wind__deg,list__wind__gust,list__visibility,list__pop,list__rain__3h,list__sys__pod,list__dt_txt,city__id,city__name,city__coord__lat,city__coord__lon,city__country,city__population,city__timezone,city__sunrise,city__sunset
,,,1726833600,296.93,296.83,296.93,296.93,1015,1015,1009,56,0.0,800,Clear,clear sky,01d,1,3.31,155,2.85,10000,0.0,,d,2024-09-20 12:00:00,,,,,,,,,
,,,1726844400,296.39,296.41,296.39,296.39,1016,1016,1009,63,0.0,800,Clear,clear sky,01d,0,7.13,161,6.11,10000,0.0,,d,2024-09-20 15:00:00,,,,,,,,,
,,,1726855200,295.18,295.27,295.18,295.18,1017,1017,1010,70,0.0,801,Clouds,few clouds,02n,19,3.92,146,4.51,10000,0.0,,n,2024-09-20 18:00:00,,,,,,,,,
,,,1726866000,294.32,294.37,294.32,294.32,1017,1017,1011,72,0.0,804,Clouds,overcast clouds,04n,87,2.12,128,3.1,10000,0.0,,n,2024-09-20 21:00:00,,,,,,,,,
,,,1726876800,293.51,293.56,293.51,293.51,1017,1017,1010,75,0.0,804,Clouds,overcast clouds,04n,94,0.89,109,1.71,10000,0.0,,n,2024-09-21 00:00:00,,,,,,,,,
,,,1726887600,292.78,292.86,292.78,292.78,1017,1017,1010,79,0.0,804,Clouds,overcast clouds,04n,86,1.0,111,1.61,10000,0.0,,n,2024-09-21 03:00:00,,,,,,,,,
,,,1726898400,293.32,293.4,293.32,293.32,1017,1017,1010,77,0.0,802,Clouds,scattered clouds,03d,49,0.97,89,1.49,10000,0.0,,d,2024-09-21 06:00:00,,,,,,,,,
200.0,0.0,40.0,1727082000,293.9,294.2,293.9,294.0,1012,1012,1007,83,-0.1,501,Rain,moderate rain,10d,60,2.05,210,2.57,10000,1.0,3.47,d,2024-09-23 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1727068338.0,1727111962.0
,,,1727092800,296.26,296.53,296.26,297.47,1013,1013,1006,73,-1.21,500,Rain,light rain,10d,80,4.05,168,4.61,10000,1.0,1.54,d,2024-09-23 12:00:00,,,,,,,,,
,,,1727103600,299.68,299.68,299.68,299.68,1011,1011,1004,49,0.0,500,Rain,light rain,10d,29,5.05,274,6.22,10000,0.7,0.49,d,2024-09-23 15:00:00,,,,,,,,,
,,,1727114400,295.39,295.55,295.39,295.39,1013,1013,1006,72,0.0,802,Clouds,scattered clouds,03n,25,4.21,331,6.8,10000,0.24,,n,2024-09-23 18:00:00,,,,,,,,,
,,,1727125200,293.41,293.71,293.41,293.41,1014,1014,1008,85,0.0,800,Clear,clear sky,01n,1,4.2,326,6.59,10000,0.0,,n,2024-09-23 21:00:00,,,,,,,,,
,,,1727136000,292.5,292.66,292.5,292.5,1014,1014,1008,83,0.0,800,Clear,clear sky,01n,1,3.86,325,5.67,10000,0.0,,n,2024-09-24 00:00:00,,,,,,,,,
,,,1727146800,291.49,291.68,291.49,291.49,1014,1014,1007,88,0.0,800,Clear,clear sky,01n,0,3.88,333,5.53,10000,0.0,,n,2024-09-24 03:00:00,,,,,,,,,
,,,1727157600,291.59,291.74,291.59,291.59,1015,1015,1008,86,0.0,800,Clear,clear sky,01d,0,3.13,340,4.21,10000,0.0,,d,2024-09-24 06:00:00,,,,,,,,,
,,,1727168400,295.81,295.65,295.81,295.81,1015,1015,1009,58,0.0,801,Clouds,few clouds,02d,11,1.52,327,1.75,10000,0.0,,d,2024-09-24 09:00:00,,,,,,,,,
,,,1727179200,297.96,297.85,297.96,297.96,1015,1015,1008,52,0.0,802,Clouds,scattered clouds,03d,32,3.64,170,3.94,10000,0.0,,d,2024-09-24 12:00:00,,,,,,,,,
,,,1727190000,298.85,298.83,298.85,298.85,1014,1014,1007,52,0.0,800,Clear,clear sky,01d,9,3.13,212,3.97,10000,0.0,,d,2024-09-24 15:00:00,,,,,,,,,
,,,1727200800,296.22,296.25,296.22,296.22,1014,1014,1008,64,0.0,802,Clouds,scattered clouds,03n,32,3.31,253,4.45,10000,0.0,,n,2024-09-24 18:00:00,,,,,,,,,
,,,1727211600,294.39,294.53,294.39,294.39,1015,1015,1009,75,0.0,803,Clouds,broken clouds,04n,64,1.94,288,2.51,10000,0.0,,n,2024-09-24 21:00:00,,,,,,,,,
,,,1727222400,293.94,294.14,293.94,293.94,1015,1015,1008,79,0.0,803,Clouds,broken clouds,04n,81,0.67,298,1.03,10000,0.0,,n,2024-09-25 00:00:00,,,,,,,,,
,,,1727233200,293.88,294.1,293.88,293.88,1015,1015,1008,80,0.0,804,Clouds,overcast clouds,04n,100,1.9,354,1.83,10000,0.0,,n,2024-09-25 03:00:00,,,,,,,,,
,,,1727244000,293.88,294.12,293.88,293.88,1015,1015,1009,81,0.0,804,Clouds,overcast clouds,04d,100,2.7,328,3.54,10000,0.0,,d,2024-09-25 06:00:00,,,,,,,,,
,,,1727254800,297.67,297.67,297.67,297.67,1016,1016,1009,57,0.0,802,Clouds,scattered clouds,03d,31,1.4,340,2.14,10000,0.0,,d,2024-09-25 09:00:00,,,,,,,,,
,,,1727265600,299.61,299.61,299.61,299.61,1015,1015,1009,50,0.0,801,Clouds,few clouds,02d,24,4.21,183,4.99,10000,0.0,,d,2024-09-25 12:00:00,,,,,,,,,
,,,1727276400,300.39,300.25,300.39,300.39,1015,1015,1008,41,0.0,802,Clouds,scattered clouds,03d,41,5.89,248,6.48,10000,0.0,,d,2024-09-25 15:00:00,,,,,,,,,
,,,1727287200,296.35,296.24,296.35,296.35,1016,1016,1009,58,0.0,802,Clouds,scattered clouds,03n,44,3.19,269,4.54,10000,0.0,,n,2024-09-25 18:00:00,,,,,,,,,
,,,1727298000,294.41,294.34,294.41,294.41,1017,1017,1010,67,0.0,801,Clouds,few clouds,02n,15,2.1,313,2.58,10000,0.0,,n,2024-09-25 21:00:00,,,,,,,,,
,,,1727308800,293.65,293.64,293.65,293.65,1017,1017,1010,72,0.0,802,Clouds,scattered clouds,03n,46,1.13,303,1.32,10000,0.0,,n,2024-09-26 00:00:00,,,,,,,,,
,,,1727319600,292.98,293.08,292.98,292.98,1016,1016,1009,79,0.0,803,Clouds,broken clouds,04n,65,0.65,311,0.71,10000,0.0,,n,2024-09-26 03:00:00,,,,,,,,,
,,,1727330400,293.48,293.63,293.48,293.48,1015,1015,1008,79,0.0,803,Clouds,broken clouds,04d,61,1.51,349,1.21,10000,0.0,,d,2024-09-26 06:00:00,,,,,,,,,
,,,1727341200,297.82,297.78,297.82,297.82,1016,1016,1009,55,0.0,802,Clouds,scattered clouds,03d,48,1.22,205,2.94,10000,0.0,,d,2024-09-26 09:00:00,,,,,,,,,
,,,1727352000,300.07,300.43,300.07,300.07,1015,1015,1008,49,0.0,803,Clouds,broken clouds,04d,54,3.71,176,4.15,10000,0.0,,d,2024-09-26 12:00:00,,,,,,,,,
,,,1727362800,299.95,300.38,299.95,299.95,1014,1014,1007,50,0.0,801,Clouds,few clouds,02d,19,3.5,176,3.82,10000,0.0,,d,2024-09-26 15:00:00,,,,,,,,,
,,,1727373600,296.88,296.98,296.88,296.88,1014,1014,1007,64,0.0,801,Clouds,few clouds,02n,14,1.65,148,2.75,10000,0.0,,n,2024-09-26 18:00:00,,,,,,,,,
,,,1727384400,295.88,295.91,295.88,295.88,1014,1014,1007,65,0.0,800,Clear,clear sky,01n,4,0.67,139,1.51,10000,0.0,,n,2024-09-26 21:00:00,,,,,,,,,
,,,1727395200,295.34,295.31,295.34,295.34,1013,1013,1006,65,0.0,800,Clear,clear sky,01n,3,1.64,165,1.97,10000,0.0,,n,2024-09-27 00:00:00,,,,,,,,,
,,,1727406000,294.6,294.52,294.6,294.6,1012,1012,1005,66,0.0,800,Clear,clear sky,01n,4,0.31,9,0.96,10000,0.0,,n,2024-09-27 03:00:00,,,,,,,,,
,,,1727416800,295.37,295.19,295.37,295.37,1012,1012,1005,59,0.0,800,Clear,clear sky,01d,5,1.56,336,1.28,10000,0.0,,d,2024-09-27 06:00:00,,,,,,,,,
,,,1727427600,301.16,300.89,301.16,301.16,1012,1012,1005,41,0.0,800,Clear,clear sky,01d,1,2.05,273,4.72,10000,0.0,,d,2024-09-27 09:00:00,,,,,,,,,
,,,1727438400,302.87,302.74,302.87,302.87,1011,1011,1005,42,0.0,800,Clear,clear sky,01d,1,4.09,228,5.62,10000,0.0,,d,2024-09-27 12:00:00,,,,,,,,,
,,,1727449200,302.95,303.08,302.95,302.95,1010,1010,1004,44,0.0,801,Clouds,few clouds,02d,11,4.02,268,5.71,10000,0.0,,d,2024-09-27 15:00:00,,,,,,,,,
,,,1727460000,297.57,297.92,297.57,297.57,1012,1012,1005,71,0.0,801,Clouds,few clouds,02n,14,5.73,338,8.26,10000,0.0,,n,2024-09-27 18:00:00,,,,,,,,,
,,,1727470800,293.88,294.05,293.88,293.88,1014,1014,1008,78,0.0,800,Clear,clear sky,01n,3,8.1,338,10.95,10000,0.0,,n,2024-09-27 21:00:00,,,,,,,,,
,,,1727481600,292.78,292.55,292.78,292.78,1016,1016,1009,67,0.0,800,Clear,clear sky,01n,1,8.74,324,13.5,10000,0.0,,n,2024-09-28 00:00:00,,,,,,,,,
,,,1727492400,292.46,292.04,292.46,292.46,1016,1016,1010,61,0.0,804,Clouds,overcast clouds,04n,85,9.22,325,13.77,10000,0.0,,n,2024-09-28 03:00:00,,,,,,,,,
,,,1727503200,292.25,291.73,292.25,292.25,1018,1018,1011,58,0.0,804,Clouds,overcast clouds,04d,92,8.41,326,12.74,10000,0.0,,d,2024-09-28 06:00:00,,,,,,,,,
200.0,0.0,40.0,1715763600,294.5,294.41,294.5,295.12,1005,1005,1000,66,-0.62,800,Clear,clear sky,01d,0,0.9,319,2.04,10000,0.0,,d,2024-05-15 09:00:00,2523281.0,Sant'Avendrace,39.2172,9.1133,IT,0.0,7200.0,1715746207.0,1715797792.0
,,,1715774400,294.78,294.67,294.78,295.33,1006,1006,1000,64,-0.55,802,Clouds,scattered clouds,03d,31,5.64,155,4.22,10000,0.0,,d,2024-05-15 12:00:00,,,,,,,,,
,,,1715785200,295.29,295.13,295.29,295.68,1006,1006,999,60,-0.39,802,Clouds,scattered clouds,03d,41,5.32,142,4.99,10000,0.0,,d,2024-05-15 15:00:00,,,,,,,,,
,,,1715796000,292.63,292.59,292.63,292.63,1007,1007,1000,75,0.0,803,Clouds,broken clouds,04d,80,2.36,82,2.82,10000,0.0,,d,2024-05-15 18:00:00,,,,,,,,,
,,,1715806800,290.85,290.74,290.85,290.85,1008,1008,1002,79,0.0,500,Rain,light rain,10n,100,3.23,319,3.66,10000,0.2,0.11,n,2024-05-15 21:00:00,,,,,,,,,
,,,1715817600,289.93,289.67,289.93,289.93,1008,1008,1001,77,0.0,804,Clouds,overcast clouds,04n,91,2.42,334,2.2,10000,0.0,,n,2024-05-16 00:00:00,,,,,,,,,
,,,1715828400,288.64,288.28,288.64,288.64,1007,1007,1000,78,0.0,800,Clear,clear sky,01n,9,2.95,330,2.94,10000,0.0,,n,2024-05-16 03:00:00,,,,,,,,,
,,,1715839200,290.73,290.42,290.73,290.73,1007,1007,1000,72,0.0,801,Clouds,few clouds,02d,11,3.95,328,4.52,10000,0.0,,d,2024-05-16 06:00:00,,,,,,,,,
,,,1715850000,295.93,295.57,295.93,295.93,1007,1007,1000,50,0.0,804,Clouds,overcast clouds,04d,87,2.93,316,4.4,10000,0.0,,d,2024-05-16 09:00:00,,,,,,,,,
,,,1715860800,299.06,298.62,299.06,299.06,1007,1007,1000,35,0.0,803,Clouds,broken clouds,04d,68,4.08,263,6.53,10000,0.0,,d,2024-05-16 12:00:00,,,,,,,,,
,,,1715871600,298.36,297.82,298.36,298.36,1007,1007,1000,34,0.0,800,Clear,clear sky,01d,4,7.12,320,7.75,10000,0.0,,d,2024-05-16 15:00:00,,,,,,,,,
,,,1715882400,293.63,293.09,293.63,293.63,1009,1009,1002,52,0.0,800,Clear,clear sky,01d,3,5.98,336,8.52,10000,0.0,,d,2024-05-16 18:00:00,,,,,,,,,
,,,1715893200,289.12,288.81,289.12,289.12,1011,1011,1004,78,0.0,800,Clear,clear sky,01n,0,3.76,340,5.01,10000,0.0,,n,2024-05-16 21:00:00,,,,,,,,,
,,,1715904000,287.98,287.61,287.98,287.98,1012,1012,1005,80,0.0,800,Clear,clear sky,01n,0,2.82,330,2.94,10000,0.0,,n,2024-05-17 00:00:00,,,,,,,,,
,,,1715914800,287.39,286.93,287.39,287.39,1012,1012,1005,79,0.0,802,Clouds,scattered clouds,03n,31,2.92,329,3.05,10000,0.0,,n,2024-05-17 03:00:00,,,,,,,,,
,,,1715925600,290.04,289.46,290.04,290.04,1012,1012,1005,64,0.0,801,Clouds,few clouds,02d,15,1.85,310,1.88,10000,0.0,,d,2024-05-17 06:00:00,,,,,,,,,
,,,1715936400,295.17,294.55,295.17,295.17,1012,1012,1005,43,0.0,800,Clear,clear sky,01d,0,0.49,314,1.27,10000,0.0,,d,2024-05-17 09:00:00,,,,,,,,,
,,,1715947200,296.41,295.89,296.41,296.41,1012,1012,1005,42,0.0,800,Clear,clear sky,01d,0,4.76,160,3.68,10000,0.0,,d,2024-05-17 12:00:00,,,,,,,,,
,,,1715958000,294.89,294.48,294.89,294.89,1011,1011,1004,52,0.0,800,Clear,clear sky,01d,0,6.33,144,6.13,10000,0.0,,d,2024-05-17 15:00:00,,,,,,,,,
,,,1715968800,292.45,292.21,292.45,292.45,1011,1011,1005,68,0.0,800,Clear,clear sky,01d,0,3.62,124,4.6,10000,0.0,,d,2024-05-17 18:00:00,,,,,,,,,
,,,1715979600,290.8,290.42,290.8,290.8,1013,1013,1006,69,0.0,800,Clear,clear sky,01n,5,2.07,148,2.13,10000,0.0,,n,2024-05-17 21:00:00,,,,,,,,,
,,,1715990400,289.99,289.53,289.99,289.99,1012,1012,1006,69,0.0,801,Clouds,few clouds,02n,19,0.41,49,0.73,10000,0.0,,n,2024-05-18 00:00:00,,,,,,,,,
,,,1716001200,289.58,289.11,289.58,289.58,1011,1011,1005,70,0.0,804,Clouds,overcast clouds,04n,99,1.15,349,1.31,10000,0.0,,n,2024-05-18 03:00:00,,,,,,,,,
,,,1716012000,292.28,291.68,292.28,292.28,1011,1011,1004,55,0.0,803,Clouds,broken clouds,04d,59,0.97,7,1.26,10000,0.0,,d,2024-05-18 06:00:00,,,,,,,,,
,,,1716022800,296.98,296.52,296.98,296.98,1010,1010,1004,42,0.0,800,Clear,clear sky,01d,0,2.46,177,2.42,10000,0.0,,d,2024-05-18 09:00:00,,,,,,,,,
,,,1716033600,296.69,296.54,296.69,296.69,1010,1010,1003,55,0.0,800,Clear,clear sky,01d,0,5.17,167,4.7,10000,0.0,,d,2024-05-18 12:00:00,,,,,,,,,
,,,1716044400,295.65,295.57,295.65,295.65,1010,1010,1003,62,0.0,801,Clouds,few clouds,02d,19,5.95,165,6.21,10000,0.0,,d,2024-05-18 15:00:00,,,,,,,,,
,,,1716055200,293.66,293.62,293.66,293.66,1009,1009,1003,71,0.0,803,Clouds,broken clouds,04d,59,2.61,192,4.05,10000,0.0,,d,2024-05-18 18:00:00,,,,,,,,,
,,,1716066000,291.95,291.92,291.95,291.95,1012,1012,1005,78,0.0,804,Clouds,overcast clouds,04n,95,2.6,234,3.52,10000,0.0,,n,2024-05-18 21:00:00,,,,,,,,,
,,,1716076800,291.31,291.3,291.31,291.31,1010,1010,1003,81,0.0,500,Rain,light rain,10n,98,2.27,348,2.33,10000,0.21,0.48,n,2024-05-19 00:00:00,,,,,,,,,
,,,1716087600,291.37,291.26,291.37,291.37,1009,1009,1002,77,0.0,804,Clouds,overcast clouds,04n,100,3.49,296,3.96,10000,0.0,,n,2024-05-19 03:00:00,,,,,,,,,
,,,1716098400,293.11,292.91,293.11,293.11,1009,1009,1002,67,0.0,804,Clouds,overcast clouds,04d,95,0.75,140,1.85,10000,0.0,,d,2024-05-19 06:00:00,,,,,,,,,
,,,1716109200,295.23,295.14,295.23,295.23,1010,1010,1003,63,0.0,801,Clouds,few clouds,02d,23,2.9,162,3.08,10000,0.0,,d,2024-05-19 09:00:00,,,,,,,,,
,,,1716120000,294.28,294.33,294.28,294.28,1009,1009,1002,72,0.0,500,Rain,light rain,10d,48,6.08,146,5.71,10000,0.78,0.86,d,2024-05-19 12:00:00,,,,,,,,,
,,,1716130800,294.08,294.21,294.08,294.08,1008,1008,1001,76,0.0,500,Rain,light rain,10d,48,4.88,155,5.01,10000,1.0,0.88,d,2024-05-19 15:00:00,,,,,,,,,
,,,1716141600,292.74,293.03,292.74,292.74,1009,1009,1002,87,0.0,500,Rain,light rain,10d,38,5.44,165,7.91,10000,1.0,0.64,d,2024-05-19 18:00:00,,,,,,,,,
,,,1716152400,292.45,292.71,292.45,292.45,1009,1009,1002,87,0.0,804,Clouds,overcast clouds,04n,100,1.31,217,1.72,10000,0.01,,n,2024-05-19 21:00:00,,,,,,,,,
,,,1716163200,291.29,291.61,291.29,291.29,1008,1008,1002,94,0.0,500,Rain,light rain,10n,85,1.56,158,2.68,10000,1.0,1.49,n,2024-05-20 00:00:00,,,,,,,,,
,,,1716174000,291.32,291.62,291.32,291.32,1007,1007,1001,93,0.0,500,Rain,light rain,10n,88,2.09,311,2.01,10000,1.0,1.14,n,2024-05-20 03:00:00,,,,,,,,,
,,,1716184800,292.85,293.07,292.85,292.85,1007,1007,1000,84,0.0,500,Rain,light rain,10d,63,2.02,322,2.06,10000,1.0,0.36,d,2024-05-20 06:00:00,,,,,,,,,
200.0,0.0,40.0,1716195600,293.54,293.7,293.54,294.34,1008,1008,1002,79,-0.8,500,Rain,light rain,10d,60,0.73,279,1.47,10000,0.69,0.47,d,2024-05-20 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1716177964.0,1716230064.0
,,,1716206400,295.21,295.27,295.21,296.25,1007,1007,1001,69,-1.04,500,Rain,light rain,10d,80,5.83,171,4.9,10000,0.68,0.76,d,2024-05-20 12:00:00,,,,,,,,,
,,,1716217200,295.78,295.69,295.78,295.78,1006,1006,1000,61,0.0,500,Rain,light rain,10d,97,3.75,154,4.42,10000,0.32,0.12,d,2024-05-20 15:00:00,,,,,,,,,
,,,1716228000,292.07,292.11,292.07,292.07,1008,1008,1001,80,0.0,500,Rain,light rain,10d,95,2.93,311,4.55,10000,0.29,0.26,d,2024-05-20 18:00:00,,,,,,,,,
,,,1716238800,290.9,290.98,290.9,290.9,1010,1010,1003,86,0.0,500,Rain,light rain,10n,100,4.19,327,6.42,10000,0.7,0.54,n,2024-05-20 21:00:00,,,,,,,,,
,,,1716249600,289.39,289.39,289.39,289.39,1010,1010,1004,89,0.0,500,Rain,light rain,10n,87,5.05,319,7.96,10000,0.83,0.59,n,2024-05-21 00:00:00,,,,,,,,,
,,,1716260400,288.98,288.89,288.98,288.98,1011,1011,1004,87,0.0,803,Clouds,broken clouds,04n,74,4.64,305,8.48,10000,0.0,,n,2024-05-21 03:00:00,,,,,,,,,
,,,1716271200,290.09,289.88,290.09,290.09,1012,1012,1006,78,0.0,802,Clouds,scattered clouds,03d,39,3.16,313,4.43,10000,0.0,,d,2024-05-21 06:00:00,,,,,,,,,
,,,1716282000,295.44,295.13,295.44,295.44,1013,1013,1006,54,0.0,800,Clear,clear sky,01d,0,2.62,294,5.42,10000,0.0,,d,2024-05-21 09:00:00,,,,,,,,,
,,,1716292800,298.6,298.17,298.6,298.6,1012,1012,1006,37,0.0,800,Clear,clear sky,01d,0,6.96,282,8.07,10000,0.0,,d,2024-05-21 12:00:00,,,,,,,,,
,,,1716303600,297.67,297.14,297.67,297.67,1013,1013,1006,37,0.0,800,Clear,clear sky,01d,1,7.51,293,9.22,10000,0.0,,d,2024-05-21 15:00:00,,,,,,,,,
,,,1716314400,294.34,293.87,294.34,294.34,1014,1014,1008,52,0.0,800,Clear,clear sky,01d,0,4.14,297,6.08,10000,0.0,,d,2024-05-21 18:00:00,,,,,,,,,
,,,1716325200,290.03,289.84,290.03,290.03,1016,1016,1009,79,0.0,800,Clear,clear sky,01n,0,2.3,321,2.48,10000,0.0,,n,2024-05-21 21:00:00,,,,,,,,,
,,,1716336000,289.12,288.94,289.12,289.12,1015,1015,1009,83,0.0,800,Clear,clear sky,01n,0,2.43,317,2.71,10000,0.0,,n,2024-05-22 00:00:00,,,,,,,,,
,,,1716346800,288.48,288.37,288.48,288.48,1015,1015,1009,88,0.0,800,Clear,clear sky,01n,4,1.8,328,1.96,10000,0.0,,n,2024-05-22 03:00:00,,,,,,,,,
,,,1716357600,291.1,290.91,291.1,291.1,1016,1016,1009,75,0.0,800,Clear,clear sky,01d,2,1.61,323,1.96,10000,0.0,,d,2024-05-22 06:00:00,,,,,,,,,
,,,1716368400,295.58,295.16,295.58,295.58,1016,1016,1010,49,0.0,800,Clear,clear sky,01d,9,2.94,232,5.88,10000,0.0,,d,2024-05-22 09:00:00,,,,,,,,,
,,,1716379200,298.6,298.09,298.6,298.6,1016,1016,1009,34,0.0,800,Clear,clear sky,01d,10,7.52,276,9.41,10000,0.0,,d,2024-05-22 12:00:00,,,,,,,,,
,,,1716390000,298.17,297.62,298.17,298.17,1015,1015,1009,34,0.0,802,Clouds,scattered clouds,03d,26,6.81,301,8.69,10000,0.0,,d,2024-05-22 15:00:00,,,,,,,,,
,,,1716400800,295.01,294.43,295.01,295.01,1016,1016,1010,45,0.0,801,Clouds,few clouds,02d,13,3.54,318,4.95,10000,0.0,,d,2024-05-22 18:00:00,,,,,,,,,
,,,1716411600,290.59,290.01,290.59,290.59,1018,1018,1011,62,0.0,800,Clear,clear sky,01n,4,2.9,338,3.02,10000,0.0,,n,2024-05-22 21:00:00,,,,,,,,,
,,,1716422400,289.23,288.64,289.23,289.23,1018,1018,1011,67,0.0,801,Clouds,few clouds,02n,17,3.3,330,3.71,10000,0.0,,n,2024-05-23 00:00:00,,,,,,,,,
,,,1716433200,288.43,287.79,288.43,288.43,1018,1018,1011,68,0.0,800,Clear,clear sky,01n,1,2.8,326,3.1,10000,0.0,,n,2024-05-23 03:00:00,,,,,,,,,
,,,1716444000,291.19,290.54,291.19,291.19,1018,1018,1011,57,0.0,800,Clear,clear sky,01d,6,2.25,336,2.09,10000,0.0,,d,2024-05-23 06:00:00,,,,,,,,,
,,,1716454800,296.2,295.63,296.2,296.2,1018,1018,1011,41,0.0,804,Clouds,overcast clouds,04d,99,1.56,304,2.18,10000,0.0,,d,2024-05-23 09:00:00,,,,,,,,,
,,,1716465600,297.0,296.49,297.0,297.0,1017,1017,1010,40,0.0,804,Clouds,overcast clouds,04d,99,5.88,165,4.98,10000,0.0,,d,2024-05-23 12:00:00,,,,,,,,,
,,,1716476400,297.44,296.97,297.44,297.44,1016,1016,1009,40,0.0,803,Clouds,broken clouds,04d,76,3.74,165,4.98,10000,0.0,,d,2024-05-23 15:00:00,,,,,,,,,
,,,1716487200,294.19,293.79,294.19,294.19,1017,1017,1010,55,0.0,804,Clouds,overcast clouds,04d,87,1.29,47,3.28,10000,0.0,,d,2024-05-23 18:00:00,,,,,,,,,
,,,1716498000,290.95,290.56,290.95,290.95,1018,1018,1011,68,0.0,804,Clouds,overcast clouds,04n,99,2.69,334,3.31,10000,0.0,,n,2024-05-23 21:00:00,,,,,,,,,
,,,1716508800,290.29,289.73,290.29,290.29,1018,1018,1011,64,0.0,804,Clouds,overcast clouds,04n,93,2.31,341,2.62,10000,0.0,,n,2024-05-24 00:00:00,,,,,,,,,
,,,1716519600,290.08,289.45,290.08,290.08,1017,1017,1011,62,0.0,804,Clouds,overcast clouds,04n,100,2.29,314,2.34,10000,0.0,,n,2024-05-24 03:00:00,,,,,,,,,
,,,1716530400,291.12,290.62,291.12,291.12,1018,1018,1012,63,0.0,500,Rain,light rain,10d,100,0.26,241,0.82,10000,0.2,0.16,d,2024-05-24 06:00:00,,,,,,,,,
,,,1716541200,293.27,292.83,293.27,293.27,1019,1019,1012,57,0.0,500,Rain,light rain,10d,100,1.36,237,1.28,10000,0.88,0.48,d,2024-05-24 09:00:00,,,,,,,,,
,,,1716552000,294.97,294.54,294.97,294.97,1017,1017,1010,51,0.0,500,Rain,light rain,10d,100,2.21,153,1.66,10000,0.53,0.26,d,2024-05-24 12:00:00,,,,,,,,,
,,,1716562800,294.27,294.03,294.27,294.27,1017,1017,1010,61,0.0,500,Rain,light rain,10d,98,5.37,150,4.99,10000,0.73,0.36,d,2024-05-24 15:00:00,,,,,,,,,
,,,1716573600,291.63,291.54,291.63,291.63,1017,1017,1010,77,0.0,500,Rain,light rain,10d,91,2.27,144,2.53,10000,0.93,0.7,d,2024-05-24 18:00:00,,,,,,,,,
,,,1716584400,290.11,290.0,290.11,290.11,1017,1017,1011,82,0.0,500,Rain,light rain,10n,78,1.51,262,1.38,10000,0.27,0.31,n,2024-05-24 21:00:00,,,,,,,,,
,,,1716595200,289.35,288.96,289.35,289.35,1016,1016,1010,74,0.0,803,Clouds,broken clouds,04n,76,3.45,327,4.16,10000,0.0,,n,2024-05-25 00:00:00,,,,,,,,,
,,,1716606000,288.61,288.2,288.61,288.61,1015,1015,1009,76,0.0,801,Clouds,few clouds,02n,19,4.28,332,6.08,10000,0.0,,n,2024-05-25 03:00:00,,,,,,,,,
,,,1716616800,291.27,290.76,291.27,291.27,1016,1016,1010,62,0.0,800,Clear,clear sky,01d,10,3.95,337,5.39,10000,0.0,,d,2024-05-25 06:00:00,,,,,,,,,
200.0,0.0,40.0,1716746400,295.65,295.6,293.77,295.65,1017,1017,1011,63,1.88,800,Clear,clear sky,01d,2,2.48,130,2.85,10000,0.0,,d,2024-05-26 18:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1716696128.0,1716748768.0
,,,1716757200,293.37,293.2,291.76,293.37,1018,1018,1012,67,1.61,800,Clear,clear sky,01n,3,0.34,53,0.81,10000,0.0,,n,2024-05-26 21:00:00,,,,,,,,,
,,,1716768000,290.9,290.56,290.9,290.9,1019,1019,1012,70,0.0,800,Clear,clear sky,01n,6,0.44,38,0.89,10000,0.0,,n,2024-05-27 00:00:00,,,,,,,,,
,,,1716778800,290.18,289.74,290.18,290.18,1018,1018,1011,69,0.0,801,Clouds,few clouds,02n,22,0.66,44,1.03,10000,0.0,,n,2024-05-27 03:00:00,,,,,,,,,
,,,1716789600,292.58,292.17,292.58,292.58,1018,1018,1011,61,0.0,801,Clouds,few clouds,02d,24,0.8,134,1.29,10000,0.0,,d,2024-05-27 06:00:00,,,,,,,,,
,,,1716800400,294.83,294.46,294.83,294.83,1019,1019,1012,54,0.0,803,Clouds,broken clouds,04d,79,3.67,155,3.31,10000,0.0,,d,2024-05-27 09:00:00,,,,,,,,,
,,,1716811200,295.0,294.65,295.0,295.0,1018,1018,1011,54,0.0,804,Clouds,overcast clouds,04d,89,5.5,155,4.92,10000,0.0,,d,2024-05-27 12:00:00,,,,,,,,,
,,,1716822000,295.54,295.24,295.54,295.54,1017,1017,1010,54,0.0,804,Clouds,overcast clouds,04d,91,4.6,150,3.61,10000,0.0,,d,2024-05-27 15:00:00,,,,,,,,,
,,,1716832800,293.38,293.26,293.38,293.38,1016,1016,1010,69,0.0,804,Clouds,overcast clouds,04d,95,3.88,144,5.05,10000,0.0,,d,2024-05-27 18:00:00,,,,,,,,,
,,,1716843600,292.46,292.3,292.46,292.46,1017,1017,1010,71,0.0,804,Clouds,overcast clouds,04n,100,2.03,124,1.86,10000,0.0,,n,2024-05-27 21:00:00,,,,,,,,,
